Period,RH
2018-05-15 05:00:00,95.9
2018-05-15 06:00:00,96.45
2018-05-15 07:00:00,96.95
2018-05-15 08:00:00,95.85
2018-05-15 09:00:00,89.3
2018-05-15 10:00:00,81.19999999999997
2018-05-15 11:00:00,73.55000000000003
2018-05-15 12:00:00,68.85
2018-05-15 01:00:00,67.25
2018-05-15 02:00:00,66.3
2018-05-15 03:00:00,64.1
2018-05-15 04:00:00,66.9
2018-05-15 05:00:00,71.15
2018-05-15 06:00:00,76.30000000000003
2018-05-15 07:00:00,78.65
2018-05-15 08:00:00,80.15
2018-05-15 09:00:00,82.15
2018-05-15 10:00:00,86.65
2018-05-15 11:00:00,90.15
2018-05-16 12:00:00,92.35
2018-05-16 01:00:00,93.55
2018-05-16 02:00:00,94.55
2018-05-16 03:00:00,95.1
2018-05-16 04:00:00,95.45
2018-05-16 05:00:00,95.85
2018-05-16 06:00:00,95.9
2018-05-16 07:00:00,95.55
2018-05-16 08:00:00,93.65
2018-05-16 09:00:00,89.6
2018-05-16 10:00:00,84.15
2018-05-16 11:00:00,77.44999999999997
2018-05-16 12:00:00,72.4
2018-05-16 01:00:00,68.4
2018-05-16 02:00:00,67.5
2018-05-16 03:00:00,63.45
2018-05-16 04:00:00,64.9
2018-05-16 05:00:00,65.75
2018-05-16 06:00:00,69.4
2018-05-16 07:00:00,75.75
2018-05-16 08:00:00,80.80000000000003
2018-05-16 09:00:00,84.35
2018-05-16 10:00:00,86.0
2018-05-16 11:00:00,86.69999999999996
2018-05-17 12:00:00,89.7
2018-05-17 01:00:00,90.4
2018-05-17 02:00:00,91.5
2018-05-17 03:00:00,92.95
2018-05-17 04:00:00,94.4
2018-05-17 05:00:00,94.85
2018-05-17 06:00:00,95.6
2018-05-17 07:00:00,96.1
2018-05-17 08:00:00,95.35
2018-05-17 09:00:00,91.75
2018-05-17 10:00:00,85.65
2018-05-17 11:00:00,82.6
2018-05-17 12:00:00,76.65
2018-05-17 01:00:00,73.6
2018-05-17 02:00:00,69.95
2018-05-17 03:00:00,86.7
2018-05-17 04:00:00,95.55
2018-05-17 05:00:00,95.4
2018-05-17 06:00:00,94.35
2018-05-17 07:00:00,94.25
2018-05-17 08:00:00,94.85
2018-05-17 09:00:00,95.95
2018-05-17 10:00:00,96.4
2018-05-17 11:00:00,96.7
2018-05-18 12:00:00,97.0
2018-05-18 01:00:00,97.25
2018-05-18 02:00:00,97.55
2018-05-18 03:00:00,97.8
2018-05-18 04:00:00,98.0
2018-05-18 05:00:00,98.25
2018-05-18 06:00:00,98.55
2018-05-18 07:00:00,98.7
2018-05-18 08:00:00,98.15
2018-05-18 09:00:00,95.5
2018-05-18 10:00:00,83.9
2018-05-18 11:00:00,75.65
2018-05-18 12:00:00,71.75
2018-05-18 01:00:00,67.35
2018-05-18 02:00:00,66.5
2018-05-18 03:00:00,67.55000000000001
2018-05-18 04:00:00,69.75
2018-05-18 05:00:00,71.3
2018-05-18 06:00:00,76.30000000000003
2018-05-18 07:00:00,79.85
2018-05-18 08:00:00,82.65
2018-05-18 09:00:00,85.3
2018-05-18 10:00:00,87.9
2018-05-18 11:00:00,89.8
2018-05-19 12:00:00,90.6
2018-05-19 01:00:00,90.9
2018-05-19 02:00:00,91.9
2018-05-19 03:00:00,93.05
2018-05-19 04:00:00,94.15
2018-05-19 05:00:00,95.3
2018-05-19 06:00:00,95.95
2018-05-19 07:00:00,95.6
2018-05-19 08:00:00,94.15
2018-05-19 09:00:00,84.7
2018-05-19 10:00:00,78.6
2018-05-19 11:00:00,73.7
2018-05-19 12:00:00,68.75
2018-05-19 01:00:00,64.2
2018-05-19 02:00:00,61.65
2018-05-19 03:00:00,60.5
2018-05-19 04:00:00,61.4
2018-05-19 05:00:00,62.45
2018-05-19 06:00:00,68.19999999999999
2018-05-19 07:00:00,74.1
2018-05-19 08:00:00,78.6
2018-05-19 09:00:00,81.05000000000003
2018-05-19 10:00:00,81.4
2018-05-19 11:00:00,82.8
2018-05-20 12:00:00,85.8
2018-05-20 01:00:00,89.35
2018-05-20 02:00:00,92.6
2018-05-20 03:00:00,93.2
2018-05-20 04:00:00,92.65
2018-05-20 05:00:00,92.6
2018-05-20 06:00:00,92.55
2018-05-20 07:00:00,91.7
2018-05-20 08:00:00,89.65
2018-05-20 09:00:00,87.75
2018-05-20 10:00:00,85.8
2018-05-20 11:00:00,83.4
2018-05-20 12:00:00,77.0
2018-05-20 01:00:00,69.4
2018-05-20 02:00:00,66.3
2018-05-20 03:00:00,64.0
2018-05-20 04:00:00,65.9
2018-05-20 05:00:00,65.5
2018-05-20 06:00:00,69.9
2018-05-20 07:00:00,76.25
2018-05-20 08:00:00,80.4
2018-05-20 09:00:00,81.85
2018-05-20 10:00:00,82.15
2018-05-20 11:00:00,85.0
2018-05-21 12:00:00,89.65
2018-05-21 01:00:00,92.25
2018-05-21 02:00:00,94.05
2018-05-21 03:00:00,94.55
2018-05-21 04:00:00,94.45
2018-05-21 05:00:00,94.7
2018-05-21 06:00:00,95.55
2018-05-21 07:00:00,95.6
2018-05-21 08:00:00,95.65
2018-05-21 09:00:00,90.45
2018-05-21 10:00:00,85.94999999999996
2018-05-21 11:00:00,79.3
2018-05-21 12:00:00,72.85
2018-05-21 01:00:00,68.5
2018-05-21 02:00:00,61.4
2018-05-21 03:00:00,58.7
2018-05-21 04:00:00,57.90000000000001
2018-05-21 05:00:00,60.95
2018-05-21 06:00:00,68.5
2018-05-21 07:00:00,75.85
2018-05-21 08:00:00,79.75
2018-05-21 09:00:00,82.85
2018-05-21 10:00:00,86.0
2018-05-21 11:00:00,88.05
2018-05-22 12:00:00,89.5
2018-05-22 01:00:00,88.45
2018-05-22 02:00:00,90.6
2018-05-22 03:00:00,92.1
2018-05-22 04:00:00,93.5
2018-05-22 05:00:00,93.95
2018-05-22 06:00:00,94.75
2018-05-22 07:00:00,94.85
2018-05-22 08:00:00,91.2
2018-05-22 09:00:00,85.55
2018-05-22 10:00:00,84.4
2018-05-22 11:00:00,80.9
2018-05-22 12:00:00,74.2
2018-05-22 01:00:00,68.0
2018-05-22 02:00:00,61.8
2018-05-22 03:00:00,61.55
2018-05-22 04:00:00,60.85
2018-05-22 05:00:00,62.0
2018-05-22 06:00:00,66.15
2018-05-22 07:00:00,72.25
2018-05-22 08:00:00,76.4
2018-05-22 09:00:00,81.1
2018-05-22 10:00:00,83.05
2018-05-22 11:00:00,86.69999999999996
2018-05-23 12:00:00,89.9
2018-05-23 01:00:00,91.25
2018-05-23 02:00:00,93.3
2018-05-23 03:00:00,94.7
2018-05-23 04:00:00,95.5
2018-05-23 05:00:00,95.85
2018-05-23 06:00:00,96.1
2018-05-23 07:00:00,95.2
2018-05-23 08:00:00,89.0
2018-05-23 09:00:00,81.9
2018-05-23 10:00:00,78.5
2018-05-23 11:00:00,73.75
2018-05-23 12:00:00,69.9
2018-05-23 01:00:00,63.5
2018-05-23 02:00:00,61.5
2018-05-23 03:00:00,59.85
2018-05-23 04:00:00,59.40000000000001
2018-05-23 05:00:00,69.0
2018-05-23 06:00:00,83.85
2018-05-23 07:00:00,86.55000000000004
2018-05-23 08:00:00,87.4
2018-05-23 09:00:00,89.75
2018-05-23 10:00:00,88.5
2018-05-23 11:00:00,89.25
2018-05-24 12:00:00,88.1
2018-05-24 01:00:00,90.15
2018-05-24 02:00:00,91.8
2018-05-24 03:00:00,92.7
2018-05-24 04:00:00,93.4
2018-05-24 05:00:00,94.65
2018-05-24 06:00:00,95.6
2018-05-24 07:00:00,94.45
2018-05-24 08:00:00,87.5
2018-05-24 09:00:00,83.45
2018-05-24 10:00:00,80.45
2018-05-24 11:00:00,73.44999999999997
2018-05-24 12:00:00,72.25
2018-05-24 01:00:00,68.45
2018-05-24 02:00:00,63.5
2018-05-24 03:00:00,61.5
2018-05-24 04:00:00,61.65
2018-05-24 05:00:00,63.75
2018-05-24 06:00:00,66.8
2018-05-24 07:00:00,71.9
2018-05-24 08:00:00,75.8
2018-05-24 09:00:00,76.85
2018-05-24 10:00:00,81.7
2018-05-24 11:00:00,83.95
2018-05-25 12:00:00,88.4
2018-05-25 01:00:00,91.1
2018-05-25 02:00:00,92.05
2018-05-25 03:00:00,92.8
2018-05-25 04:00:00,93.1
2018-05-25 05:00:00,93.15
2018-05-25 06:00:00,92.85
2018-05-25 07:00:00,92.2
2018-05-25 08:00:00,90.4
2018-05-25 09:00:00,85.1
2018-05-25 10:00:00,79.44999999999997
2018-05-25 11:00:00,78.15
2018-05-25 12:00:00,74.55000000000003
2018-05-25 01:00:00,71.5
2018-05-25 02:00:00,69.05000000000001
2018-05-25 03:00:00,66.8
2018-05-25 04:00:00,66.15
2018-05-25 05:00:00,70.85
2018-05-25 06:00:00,93.5
2018-05-25 07:00:00,98.05
2018-05-25 08:00:00,98.3
2018-05-25 09:00:00,97.95
2018-05-25 10:00:00,97.0
2018-05-25 11:00:00,96.25
2018-05-26 12:00:00,96.45
2018-05-26 01:00:00,97.3
2018-05-26 02:00:00,97.45
2018-05-26 03:00:00,97.55
2018-05-26 04:00:00,97.9
2018-05-26 05:00:00,98.15
2018-05-26 06:00:00,98.4
2018-05-26 07:00:00,98.6
2018-05-26 08:00:00,96.95
2018-05-26 09:00:00,88.0
2018-05-26 10:00:00,81.65
2018-05-26 11:00:00,75.05
2018-05-26 12:00:00,71.4
2018-05-26 01:00:00,69.9
2018-05-26 02:00:00,70.4
2018-05-26 03:00:00,71.0
2018-05-26 04:00:00,73.1
2018-05-26 05:00:00,76.15
2018-05-26 06:00:00,81.7
2018-05-26 07:00:00,85.65
2018-05-26 08:00:00,87.7
2018-05-26 09:00:00,87.55000000000004
2018-05-26 10:00:00,88.1
2018-05-26 11:00:00,89.19999999999996
2018-05-27 12:00:00,90.3
2018-05-27 01:00:00,92.6
2018-05-27 02:00:00,93.9
2018-05-27 03:00:00,95.05
2018-05-27 04:00:00,96.1
2018-05-27 05:00:00,96.15
2018-05-27 06:00:00,96.1
2018-05-27 07:00:00,95.55
2018-05-27 08:00:00,92.1
2018-05-27 09:00:00,84.55
2018-05-27 10:00:00,77.0
2018-05-27 11:00:00,72.55
2018-05-27 12:00:00,70.1
2018-05-27 01:00:00,72.55
2018-05-27 02:00:00,69.05
2018-05-27 03:00:00,66.6
2018-05-27 04:00:00,64.7
2018-05-27 05:00:00,76.2
2018-05-27 06:00:00,87.1
2018-05-27 07:00:00,90.55
2018-05-27 08:00:00,93.95
2018-05-27 09:00:00,95.7
2018-05-27 10:00:00,96.1
2018-05-27 11:00:00,96.8
2018-05-28 12:00:00,97.2
2018-05-28 01:00:00,97.5
2018-05-28 02:00:00,97.65
2018-05-28 03:00:00,97.9
2018-05-28 04:00:00,98.1
2018-05-28 05:00:00,98.3
2018-05-28 06:00:00,98.35
2018-05-28 07:00:00,98.05
2018-05-28 08:00:00,94.1
2018-05-28 09:00:00,87.55
2018-05-28 10:00:00,81.69999999999997
2018-05-28 11:00:00,77.1
2018-05-28 12:00:00,72.65
2018-05-28 01:00:00,72.94999999999997
2018-05-28 02:00:00,70.80000000000003
2018-05-28 03:00:00,67.44999999999999
2018-05-28 04:00:00,69.30000000000001
2018-05-28 05:00:00,68.75
2018-05-28 06:00:00,74.55
2018-05-28 07:00:00,79.9
2018-05-28 08:00:00,84.2
2018-05-28 09:00:00,86.9
2018-05-28 10:00:00,88.55
2018-05-28 11:00:00,90.0
2018-05-29 12:00:00,91.4
2018-05-29 01:00:00,91.85
2018-05-29 02:00:00,92.25
2018-05-29 03:00:00,94.45
2018-05-29 04:00:00,95.8
2018-05-29 05:00:00,96.3
2018-05-29 06:00:00,96.15
2018-05-29 07:00:00,95.5
2018-05-29 08:00:00,94.25
2018-05-29 09:00:00,89.15
2018-05-29 10:00:00,85.1
2018-05-29 11:00:00,78.5
2018-05-29 12:00:00,70.9
2018-05-29 01:00:00,67.45
2018-05-29 02:00:00,64.7
2018-05-29 03:00:00,64.85
2018-05-29 04:00:00,63.45
2018-05-29 05:00:00,65.5
2018-05-29 06:00:00,71.65
2018-05-29 07:00:00,78.05
2018-05-29 08:00:00,81.1
2018-05-29 09:00:00,81.75
2018-05-29 10:00:00,84.15
2018-05-29 11:00:00,84.9
2018-05-30 12:00:00,87.9
2018-05-30 01:00:00,93.75
2018-05-30 02:00:00,94.9
2018-05-30 03:00:00,94.85
2018-05-30 04:00:00,93.55
2018-05-30 05:00:00,93.2
2018-05-30 06:00:00,93.45
2018-05-30 07:00:00,92.9
2018-05-30 08:00:00,90.15
2018-05-30 09:00:00,83.05
2018-05-30 10:00:00,77.85
2018-05-30 11:00:00,76.19999999999997
2018-05-30 12:00:00,74.9
2018-05-30 01:00:00,75.0
2018-05-30 02:00:00,73.05
2018-05-30 03:00:00,70.25
2018-05-30 04:00:00,68.80000000000001
2018-05-30 05:00:00,71.6
2018-05-30 06:00:00,76.7
2018-05-30 07:00:00,81.85
2018-05-30 08:00:00,84.0
2018-05-30 09:00:00,87.05
2018-05-30 10:00:00,90.4
2018-05-30 11:00:00,93.45
2018-05-31 12:00:00,93.8
2018-05-31 01:00:00,94.35
2018-05-31 02:00:00,95.15
2018-05-31 03:00:00,96.1
2018-05-31 04:00:00,96.95
2018-05-31 05:00:00,97.65
2018-05-31 06:00:00,97.95
2018-05-31 07:00:00,97.85
2018-05-31 08:00:00,95.6
2018-05-31 09:00:00,85.65
2018-05-31 10:00:00,80.69999999999997
2018-05-31 11:00:00,77.30000000000003
2018-05-31 12:00:00,72.3
2018-05-31 01:00:00,67.6
2018-05-31 02:00:00,64.25
2018-05-31 03:00:00,60.75
2018-05-31 04:00:00,59.5
2018-05-31 05:00:00,64.15
2018-05-31 06:00:00,70.75
2018-05-31 07:00:00,76.15
2018-05-31 08:00:00,79.44999999999997
2018-05-31 09:00:00,82.4
2018-05-31 10:00:00,89.19999999999996
2018-05-31 11:00:00,89.45
2018-06-01 12:00:00,91.1
2018-06-01 01:00:00,93.1
2018-06-01 02:00:00,94.15
2018-06-01 03:00:00,95.15
2018-06-01 04:00:00,96.0
2018-06-01 05:00:00,96.75
2018-06-01 06:00:00,97.35
2018-06-01 07:00:00,97.2
2018-06-01 08:00:00,93.35
2018-06-01 09:00:00,85.85
2018-06-01 10:00:00,81.5
2018-06-01 11:00:00,76.4
2018-06-01 12:00:00,73.65
2018-06-01 01:00:00,71.4
2018-06-01 02:00:00,70.44999999999997
2018-06-01 03:00:00,71.6
2018-06-01 04:00:00,71.75
2018-06-01 05:00:00,69.9
2018-06-01 06:00:00,75.19999999999997
2018-06-01 07:00:00,81.0
2018-06-01 08:00:00,84.55000000000003
2018-06-01 09:00:00,87.19999999999996
2018-06-01 10:00:00,89.35
2018-06-01 11:00:00,91.3
2018-06-02 12:00:00,91.85
2018-06-02 01:00:00,92.15
2018-06-02 02:00:00,92.45
2018-06-02 03:00:00,93.4
2018-06-02 04:00:00,94.7
2018-06-02 05:00:00,95.65
2018-06-02 06:00:00,96.2
2018-06-02 07:00:00,94.95
2018-06-02 08:00:00,86.85
2018-06-02 09:00:00,82.55
2018-06-02 10:00:00,80.05000000000003
2018-06-02 11:00:00,75.45
2018-06-02 12:00:00,71.6
2018-06-02 01:00:00,68.05000000000001
2018-06-02 02:00:00,64.45
2018-06-02 03:00:00,62.25
2018-06-02 04:00:00,58.2
2018-06-02 05:00:00,59.25
2018-06-02 06:00:00,64.25
2018-06-02 07:00:00,72.7
2018-06-02 08:00:00,81.69999999999997
2018-06-02 09:00:00,96.95
2018-06-02 10:00:00,98.35
2018-06-02 11:00:00,98.85
2018-06-03 12:00:00,99.15
2018-06-03 01:00:00,99.4
2018-06-03 02:00:00,99.45
2018-06-03 03:00:00,99.5
2018-06-03 04:00:00,99.45
2018-06-03 05:00:00,99.55
2018-06-03 06:00:00,99.6
2018-06-03 07:00:00,99.25
2018-06-03 08:00:00,97.65
2018-06-03 09:00:00,92.5
2018-06-03 10:00:00,87.9
2018-06-03 11:00:00,81.05000000000003
2018-06-03 12:00:00,77.55
2018-06-03 01:00:00,74.4
2018-06-03 02:00:00,69.1
2018-06-03 03:00:00,64.85
2018-06-03 04:00:00,67.6
2018-06-03 05:00:00,74.0
2018-06-03 06:00:00,76.65
2018-06-03 07:00:00,80.30000000000003
2018-06-03 08:00:00,82.7
2018-06-03 09:00:00,87.55000000000004
2018-06-03 10:00:00,91.5
2018-06-03 11:00:00,93.4
2018-06-04 12:00:00,94.4
2018-06-04 01:00:00,95.3
2018-06-04 02:00:00,96.05
2018-06-04 03:00:00,96.75
2018-06-04 04:00:00,97.25
2018-06-04 05:00:00,97.3
2018-06-04 06:00:00,97.2
2018-06-04 07:00:00,96.65
2018-06-04 08:00:00,93.75
2018-06-04 09:00:00,87.5
2018-06-04 10:00:00,85.25
2018-06-04 11:00:00,80.95
2018-06-04 12:00:00,76.2
2018-06-04 01:00:00,70.80000000000003
2018-06-04 02:00:00,67.65
2018-06-04 03:00:00,65.0
2018-06-04 04:00:00,64.8
2018-06-04 05:00:00,65.4
2018-06-04 06:00:00,69.19999999999999
2018-06-04 07:00:00,77.55
2018-06-04 08:00:00,80.5
2018-06-04 09:00:00,82.15
2018-06-04 10:00:00,83.4
2018-06-04 11:00:00,85.75
2018-06-05 12:00:00,89.35
2018-06-05 01:00:00,92.1
2018-06-05 02:00:00,93.0
2018-06-05 03:00:00,93.55
2018-06-05 04:00:00,94.7
2018-06-05 05:00:00,95.7
2018-06-05 06:00:00,96.35
2018-06-05 07:00:00,96.3
2018-06-05 08:00:00,93.65
2018-06-05 09:00:00,91.75
2018-06-05 10:00:00,90.95
2018-06-05 11:00:00,88.1
2018-06-05 12:00:00,83.4
2018-06-05 01:00:00,77.15
2018-06-05 02:00:00,71.3
2018-06-05 03:00:00,67.0
2018-06-05 04:00:00,66.4
2018-06-05 05:00:00,68.1
2018-06-05 06:00:00,73.0
2018-06-05 07:00:00,81.1
2018-06-05 08:00:00,84.95
2018-06-05 09:00:00,87.35
2018-06-05 10:00:00,88.5
2018-06-05 11:00:00,88.45
2018-06-06 12:00:00,89.5
2018-06-06 01:00:00,93.25
2018-06-06 02:00:00,94.9
2018-06-06 03:00:00,95.4
2018-06-06 04:00:00,96.05
2018-06-06 05:00:00,96.4
2018-06-06 06:00:00,96.45
2018-06-06 07:00:00,96.1
2018-06-06 08:00:00,92.6
2018-06-06 09:00:00,84.0
2018-06-06 10:00:00,78.1
2018-06-06 11:00:00,75.45
2018-06-06 12:00:00,70.55
2018-06-06 01:00:00,65.2
2018-06-06 02:00:00,74.5
2018-06-06 03:00:00,95.2
2018-06-06 04:00:00,91.95
2018-06-06 05:00:00,89.55000000000004
2018-06-06 06:00:00,89.5
2018-06-06 07:00:00,92.15
2018-06-06 08:00:00,94.85
2018-06-06 09:00:00,95.55
2018-06-06 10:00:00,95.6
2018-06-06 11:00:00,96.1
2018-06-07 12:00:00,96.8
2018-06-07 01:00:00,97.45
2018-06-07 02:00:00,97.85
2018-06-07 03:00:00,98.1
2018-06-07 04:00:00,98.3
2018-06-07 05:00:00,98.8
2018-06-07 06:00:00,99.1
2018-06-07 07:00:00,99.1
2018-06-07 08:00:00,97.95
2018-06-07 09:00:00,92.05
2018-06-07 10:00:00,87.5
2018-06-07 11:00:00,80.4
2018-06-07 12:00:00,75.4
2018-06-07 01:00:00,70.35
2018-06-07 02:00:00,66.4
2018-06-07 03:00:00,62.40000000000001
2018-06-07 04:00:00,61.75
2018-06-07 05:00:00,64.65
2018-06-07 06:00:00,69.4
2018-06-07 07:00:00,76.65
2018-06-07 08:00:00,82.5
2018-06-07 09:00:00,86.05000000000004
2018-06-07 10:00:00,84.7
2018-06-07 11:00:00,86.0
2018-06-08 12:00:00,87.55
2018-06-08 01:00:00,88.69999999999996
2018-06-08 02:00:00,88.85
2018-06-08 03:00:00,91.75
2018-06-08 04:00:00,95.3
2018-06-08 05:00:00,96.9
2018-06-08 06:00:00,97.15
2018-06-08 07:00:00,96.85
2018-06-08 08:00:00,95.35
2018-06-08 09:00:00,90.25
2018-06-08 10:00:00,82.44999999999997
2018-06-08 11:00:00,82.0
2018-06-08 12:00:00,74.5
2018-06-08 01:00:00,69.3
2018-06-08 02:00:00,67.69999999999999
2018-06-08 03:00:00,64.95
2018-06-08 04:00:00,64.25
2018-06-08 05:00:00,67.0
2018-06-08 06:00:00,70.4
2018-06-08 07:00:00,75.3
2018-06-08 08:00:00,79.55000000000003
2018-06-08 09:00:00,83.2
2018-06-08 10:00:00,83.6
2018-06-08 11:00:00,83.35
2018-06-09 12:00:00,85.2
2018-06-09 01:00:00,87.1
2018-06-09 02:00:00,91.7
2018-06-09 03:00:00,92.85
2018-06-09 04:00:00,93.3
2018-06-09 05:00:00,93.55
2018-06-09 06:00:00,93.95
2018-06-09 07:00:00,93.5
2018-06-09 08:00:00,91.35
2018-06-09 09:00:00,95.25
2018-06-09 10:00:00,93.75
2018-06-09 11:00:00,92.05
2018-06-09 12:00:00,90.65
2018-06-09 01:00:00,87.75
2018-06-09 02:00:00,89.69999999999996
2018-06-09 03:00:00,87.15
2018-06-09 04:00:00,85.94999999999996
2018-06-09 05:00:00,85.6
2018-06-09 06:00:00,88.2
2018-06-09 07:00:00,91.05
2018-06-09 08:00:00,89.65
2018-06-09 09:00:00,94.2
2018-06-09 10:00:00,94.65
2018-06-09 11:00:00,95.9
2018-06-10 12:00:00,95.45
2018-06-10 01:00:00,94.65
2018-06-10 02:00:00,95.8
2018-06-10 03:00:00,96.55
2018-06-10 04:00:00,97.15
2018-06-10 05:00:00,97.35
2018-06-10 06:00:00,97.15
2018-06-10 07:00:00,96.55
2018-06-10 08:00:00,94.15
2018-06-10 09:00:00,90.55
2018-06-10 10:00:00,84.35
2018-06-10 11:00:00,78.65
2018-06-10 12:00:00,76.65
2018-06-10 01:00:00,74.9
2018-06-10 02:00:00,71.55
2018-06-10 03:00:00,69.5
2018-06-10 04:00:00,68.25
2018-06-10 05:00:00,71.6
2018-06-10 06:00:00,74.15
2018-06-10 07:00:00,81.75
2018-06-10 08:00:00,84.5
2018-06-10 09:00:00,85.15
2018-06-10 10:00:00,88.6
2018-06-10 11:00:00,97.65
2018-06-11 12:00:00,99.0
2018-06-11 01:00:00,99.4
2018-06-11 02:00:00,99.7
2018-06-11 03:00:00,99.95
2018-06-11 04:00:00,100.0
2018-06-11 05:00:00,100.0
2018-06-11 06:00:00,100.0
2018-06-11 07:00:00,100.0
2018-06-11 08:00:00,100.0
2018-06-11 09:00:00,95.0
2018-06-11 10:00:00,84.5
2018-06-11 11:00:00,80.5
2018-06-11 12:00:00,77.5
2018-06-11 01:00:00,71.65
2018-06-11 02:00:00,68.9
2018-06-11 03:00:00,66.7
2018-06-11 04:00:00,68.2
2018-06-11 05:00:00,65.75
2018-06-11 06:00:00,70.9
2018-06-11 07:00:00,81.65
2018-06-11 08:00:00,85.9
2018-06-11 09:00:00,87.9
2018-06-11 10:00:00,90.65
2018-06-11 11:00:00,93.6
2018-06-12 12:00:00,95.7
2018-06-12 01:00:00,96.7
2018-06-12 02:00:00,97.35
2018-06-12 03:00:00,98.1
2018-06-12 04:00:00,98.65
2018-06-12 05:00:00,98.7
2018-06-12 06:00:00,97.9
2018-06-12 07:00:00,95.75
2018-06-12 08:00:00,91.15
2018-06-12 09:00:00,85.94999999999996
2018-06-12 10:00:00,80.9
2018-06-12 11:00:00,77.6
2018-06-12 12:00:00,74.7
2018-06-12 01:00:00,70.5
2018-06-12 02:00:00,66.25
2018-06-12 03:00:00,66.5
2018-06-12 04:00:00,65.44999999999999
2018-06-12 05:00:00,68.3
2018-06-12 06:00:00,72.65
2018-06-12 07:00:00,79.45
2018-06-12 08:00:00,84.7
2018-06-12 09:00:00,85.3
2018-06-12 10:00:00,87.55000000000004
2018-06-12 11:00:00,87.7
2018-06-13 12:00:00,89.4
2018-06-13 01:00:00,92.45
2018-06-13 02:00:00,94.3
2018-06-13 03:00:00,95.35
2018-06-13 04:00:00,96.2
2018-06-13 05:00:00,96.75
2018-06-13 06:00:00,96.55
2018-06-13 07:00:00,95.7
2018-06-13 08:00:00,93.1
2018-06-13 09:00:00,87.35
2018-06-13 10:00:00,81.94999999999997
2018-06-13 11:00:00,76.44999999999997
2018-06-13 12:00:00,73.55
2018-06-13 01:00:00,69.45
2018-06-13 02:00:00,67.44999999999999
2018-06-13 03:00:00,65.2
2018-06-13 04:00:00,63.65
2018-06-13 05:00:00,65.8
2018-06-13 06:00:00,70.80000000000003
2018-06-13 07:00:00,78.5
2018-06-13 08:00:00,84.0
2018-06-13 09:00:00,92.25
2018-06-13 10:00:00,92.8
2018-06-13 11:00:00,92.4
2018-06-14 12:00:00,93.95
2018-06-14 01:00:00,94.55
2018-06-14 02:00:00,95.75
2018-06-14 03:00:00,97.1
2018-06-14 04:00:00,97.25
2018-06-14 05:00:00,96.9
2018-06-14 06:00:00,96.3
2018-06-14 07:00:00,96.5
2018-06-14 08:00:00,94.05
2018-06-14 09:00:00,90.25
2018-06-14 10:00:00,85.75
2018-06-14 11:00:00,81.8
2018-06-14 12:00:00,79.5
2018-06-14 01:00:00,74.3
2018-06-14 02:00:00,70.1
2018-06-14 03:00:00,68.35
2018-06-14 04:00:00,64.95
2018-06-14 05:00:00,73.75
2018-06-14 06:00:00,83.44999999999997
2018-06-14 07:00:00,84.25
2018-06-14 08:00:00,86.1
2018-06-14 09:00:00,88.30000000000004
2018-06-14 10:00:00,92.9
2018-06-14 11:00:00,94.25
2018-06-15 12:00:00,94.35
2018-06-15 01:00:00,94.6
2018-06-15 02:00:00,94.7
2018-06-15 03:00:00,95.15
2018-06-15 04:00:00,96.5
2018-06-15 05:00:00,99.8
2018-06-15 06:00:00,100.0
2018-06-15 07:00:00,100.0
2018-06-15 08:00:00,100.0
2018-06-15 09:00:00,100.0
2018-06-15 10:00:00,98.85
2018-06-15 11:00:00,90.45
2018-06-15 12:00:00,85.65
2018-06-15 01:00:00,85.2
2018-06-15 02:00:00,84.6
2018-06-15 03:00:00,83.6
2018-06-15 04:00:00,83.9
2018-06-15 05:00:00,86.5
2018-06-15 06:00:00,90.6
2018-06-15 07:00:00,93.85
2018-06-15 08:00:00,95.8
2018-06-15 09:00:00,96.6
2018-06-15 10:00:00,97.15
2018-06-15 11:00:00,97.85
2018-06-16 12:00:00,97.85
2018-06-16 01:00:00,98.1
2018-06-16 02:00:00,98.35
2018-06-16 03:00:00,98.55
2018-06-16 04:00:00,98.75
2018-06-16 05:00:00,98.45
2018-06-16 06:00:00,97.9
2018-06-16 07:00:00,97.05
2018-06-16 08:00:00,93.7
2018-06-16 09:00:00,87.85
2018-06-16 10:00:00,80.55000000000003
2018-06-16 11:00:00,75.85
2018-06-16 12:00:00,72.95
2018-06-16 01:00:00,71.25
2018-06-16 02:00:00,70.15
2018-06-16 03:00:00,70.05000000000001
2018-06-16 04:00:00,69.4
2018-06-16 05:00:00,71.3
2018-06-16 06:00:00,76.55
2018-06-16 07:00:00,84.4
2018-06-16 08:00:00,96.25
2018-06-16 09:00:00,96.9
2018-06-16 10:00:00,97.9
2018-06-16 11:00:00,97.45
2018-06-17 12:00:00,97.0
2018-06-17 01:00:00,97.75
2018-06-17 02:00:00,97.95
2018-06-17 03:00:00,98.15
2018-06-17 04:00:00,98.4
2018-06-17 05:00:00,98.75
2018-06-17 06:00:00,99.1
2018-06-17 07:00:00,99.0
2018-06-17 08:00:00,97.9
2018-06-17 09:00:00,93.8
2018-06-17 10:00:00,88.65
2018-06-17 11:00:00,85.45
2018-06-17 12:00:00,83.5
2018-06-17 01:00:00,82.85
2018-06-17 02:00:00,75.65
2018-06-17 03:00:00,73.5
2018-06-17 04:00:00,75.85
2018-06-17 05:00:00,80.25
2018-06-17 06:00:00,84.3
2018-06-17 07:00:00,86.4
2018-06-17 08:00:00,88.25
